시간,전일유입량,저수위(현재),저수량(현재),저수위(예년),저수량(예년),현재저수율,당일유입량,홍수기,저수위변화,저수량변화,강우변화,sin_day_of_week,cos_day_of_week,sin_month,cos_month,sin_week_of_year,cos_week_of_year
2011-03-20,3.2999999999999994,159.43333333333334,377.4291666666666,152.93,281.4,47.76666666666666,7.2,0.0,6.50333333333333,96.02916666666664,-31.354166666666657,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.970941817426052,0.23931566428755804
2011-03-21,7.2,159.27124999999998,374.80416666666673,152.89,280.9,47.42916666666667,5.5,0.0,6.381249999999994,93.90416666666675,-28.59999999999998,0.0,1.0,0.8660254037844386,0.5000000000000001,0.992708874098054,0.120536680255323
2011-03-22,5.5,159.11625,372.32916666666665,152.86,280.5,47.10833333333334,5.5,0.0,6.256249999999994,91.82916666666665,-31.299999999999997,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.992708874098054,0.120536680255323
2011-03-23,5.5,158.94416666666666,369.57916666666665,152.83,280.1,46.8,3.8,0.0,6.114166666666648,89.47916666666663,-33.5,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.992708874098054,0.120536680255323
2011-03-24,3.8,158.76166666666668,366.6875,152.8,279.7,46.43333333333334,4.1,0.0,5.961666666666673,86.98750000000001,-36.78333333333333,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.992708874098054,0.120536680255323
2011-03-25,4.1,158.59708333333333,364.0625,152.76,279.2,46.07083333333333,4.2,0.0,5.837083333333339,84.86250000000001,-36.6375,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.992708874098054,0.120536680255323
2011-03-26,4.2,158.43291666666667,361.48333333333335,152.72,278.7,45.74166666666667,4.2,0.0,5.712916666666672,82.78333333333336,-37.39999999999998,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.992708874098054,0.120536680255323
2011-03-27,4.2,158.25333333333333,358.6458333333333,152.68,278.1,45.40833333333333,2.6,0.0,5.5733333333333235,80.54583333333329,-38.8,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.992708874098054,0.120536680255323
2011-03-28,2.6,158.07833333333335,355.9208333333333,152.64,277.6,45.0625,4.6,0.0,5.438333333333361,78.32083333333327,-40.8,0.0,1.0,0.8660254037844386,0.5000000000000001,1.0,-1.6081226496766366e-16
2011-03-29,4.6,157.90166666666667,353.1541666666667,152.61,277.2,44.69583333333333,2.9,0.0,5.291666666666657,75.95416666666671,-43.5,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,1.0,-1.6081226496766366e-16
