시간,발전량(실적),발전량(계획),발전량(계획대비),연간발전계획,연간계획대비,전일유입량,저수위(전년),저수량(전년),저수위(현재),저수량(현재),저수위(예년),저수량(예년),예년누계강우량,강우량전일,금년누계강우량,현재저수율,전일방류량(본댐),전일방류량(조정지),전년누계강우량,강우량금일,당일유입량,홍수기
2000-01-01,0.0,0.0,0.0,0.0,0.0,7.400000000000001,166.63,508.5,166.89249999999998,513.35,155.19,340.0,0.6,0.0,0.0,65.0,28.899999999999995,26.100000000000005,0.0,0.0,4.4,0.0
2000-01-02,0.0,0.0,0.0,0.0,0.0,4.4,166.55,507.1000000000001,166.8225,512.1374999999999,155.13,339.1,0.6,0.0,0.10000000000000002,64.84583333333333,23.7,27.399999999999995,0.0,0.10000000000000002,4.7,0.0
2000-01-03,0.0,0.0,0.0,0.0,0.0,4.7,166.48,505.8,166.69916666666666,509.79583333333335,155.06,338.0,1.0,0.20000000000000004,0.20000000000000004,64.55416666666666,26.100000000000005,23.8,0.0,0.0,3.7999999999999994,0.0
2000-01-04,0.0,0.0,0.0,0.0,0.0,3.7999999999999994,166.4,504.3,166.62041666666667,508.37083333333334,154.99,337.0,1.8,0.0,0.20000000000000004,64.35416666666667,27.3,26.8,0.0,0.0,6.099999999999999,0.0
2000-01-05,0.0,0.0,0.0,0.0,0.0,6.099999999999999,166.34,503.2,166.51958333333334,506.53749999999997,154.93,336.1,3.5,0.0,1.4375,64.12083333333334,25.2,26.100000000000005,0.0,1.2375,8.0,0.0
2000-01-06,0.0,0.0,0.0,0.0,0.0,8.0,166.26,501.8,166.44833333333332,505.2291666666667,154.87,335.2,4.1,8.3,9.15,63.95416666666667,25.0,25.5,0.0,0.65,6.400000000000001,0.0
2000-01-07,0.0,0.0,0.0,0.0,0.0,6.400000000000001,166.2,500.7,166.34958333333333,503.42083333333335,154.8,334.2,8.3,0.9,9.4,63.72083333333333,25.0,22.8,0.0,0.0,5.900000000000001,0.0
2000-01-08,0.0,0.0,0.0,0.0,0.0,5.900000000000001,166.12,499.2,166.26791666666668,501.9375,154.73,333.1,10.2,0.0,9.4,63.525,24.8,24.8,0.0,0.0,4.4,0.0
2000-01-09,0.0,0.0,0.0,0.0,0.0,4.4,166.05,498.0,166.16625000000002,500.07916666666665,154.63,331.6,11.199999999999998,0.0,9.450000000000001,63.30833333333333,29.600000000000005,25.8,0.0,0.049999999999999996,5.400000000000001,0.0
2000-01-10,0.0,0.0,0.0,0.0,0.0,5.400000000000001,165.97,496.6000000000001,163.30125,477.4166666666667,154.54,330.1,11.4,0.4000000000000001,9.8,60.43333333333334,26.3,27.100000000000005,0.0,0.0,3.2000000000000006,0.0
2000-01-11,0.0,0.0,0.0,0.0,0.0,3.2000000000000006,165.89,495.1000000000001,165.93625,495.925,154.45,328.7,13.1,0.0,9.808333333333334,62.80833333333334,26.100000000000005,27.2,0.0,0.008333333333333333,6.8,0.0
2000-01-12,0.0,0.0,0.0,0.0,0.0,6.8,165.81,493.7,165.86083333333332,494.6166666666666,154.36,327.3,13.1,0.20000000000000004,10.670833333333333,62.637499999999996,25.5,22.899999999999995,0.0,0.6708333333333333,6.599999999999999,0.0
2000-01-13,0.0,0.0,0.0,0.0,0.0,6.599999999999999,165.72,492.1000000000001,165.74416666666667,492.5333333333333,154.28,326.0,13.6,0.6999999999999998,10.808333333333332,62.324999999999996,27.2,23.399999999999995,0.0,0.10833333333333334,6.900000000000001,0.0
2000-01-14,0.0,0.0,0.0,0.0,0.0,6.900000000000001,165.64,490.7,165.66625,491.17083333333335,154.19,324.6,15.300000000000002,0.20000000000000004,10.9,62.15833333333333,25.399999999999995,27.7,0.0,0.0,5.900000000000001,0.0
2000-01-15,0.0,0.0,0.0,0.0,0.0,5.900000000000001,165.57,489.3999999999999,165.55416666666667,489.1583333333333,154.1,323.2,16.2,0.0,10.9,61.925000000000004,26.399999999999995,24.8,0.0,0.0,5.400000000000001,0.0
2000-01-16,0.0,0.0,0.0,0.0,0.0,5.400000000000001,165.48,487.8,165.47458333333333,487.7416666666666,153.98,321.5,16.6,0.0,10.9,61.75416666666666,25.8,23.899999999999995,0.0,0.0,6.2,0.0
2000-01-17,0.0,0.0,0.0,0.0,0.0,6.2,165.4,486.3999999999999,165.33583333333334,485.3,153.88,319.9,17.5,0.0,10.9,61.42083333333333,28.600000000000005,29.0,0.0,0.0,5.1,0.0
2000-01-18,0.0,0.0,0.0,0.0,0.0,5.1,165.32,485.0,165.25875,483.97499999999997,153.78,318.5,19.0,0.0,10.941666666666668,61.262499999999996,25.399999999999995,26.100000000000005,0.0,0.041666666666666664,4.9,0.0
2000-01-19,0.0,0.0,0.0,0.0,0.0,4.9,165.24,483.6000000000001,165.13666666666668,481.85833333333335,153.7,317.3,23.3,0.0,10.9,60.99166666666667,25.100000000000005,25.5,1.1,0.0,5.599999999999999,0.0
2000-01-20,0.0,0.0,0.0,0.0,0.0,5.599999999999999,165.16,482.2,165.04708333333335,480.3416666666667,153.64,316.3,23.3,0.0,10.9,60.80833333333334,25.7,27.7,1.1,0.0,3.227777777777778,0.0
2000-01-21,0.0,0.0,0.0,0.0,0.0,3.227777777777778,165.07888888888888,480.88055555555553,164.94083333333333,471.85555555555555,153.57902777777778,315.28472222222223,24.441666666666663,0.0,10.9,59.71527777777778,25.29722222222222,25.280555555555555,1.1,0.0,5.0055555555555555,0.0
2000-01-22,0.0,0.0,0.0,0.0,0.0,5.0055555555555555,165.00777777777776,479.6361111111111,164.82666666666668,383.6902777777778,153.51680555555555,314.30694444444447,27.10833333333333,0.0,11.100000000000001,48.57222222222222,25.119444444444444,24.03611111111111,1.1,0.19999999999999998,4.7,0.0
2000-01-23,0.0,0.0,0.0,0.0,0.0,4.7,164.95,478.6000000000001,164.76333333333335,475.42083333333335,153.44,313.1,29.8,2.2,18.754166666666666,60.17083333333334,26.5,24.0,14.1,5.654166666666666,9.5,0.0
2000-01-24,0.0,0.0,0.0,0.0,0.0,9.5,164.88,477.3999999999999,164.66791666666668,473.7708333333333,153.37,312.0,30.3,7.900000000000001,21.0,59.96666666666667,25.3,25.7,14.1,0.0,7.7,0.0
2000-01-25,0.0,0.0,0.0,0.0,0.0,7.7,164.81,476.2,164.54875,471.7083333333333,153.29,310.8,30.3,0.0,21.0,59.71666666666667,25.5,27.100000000000005,14.1,0.0,5.7,0.0
2000-01-26,0.0,0.0,0.0,0.0,0.0,5.7,164.73,474.8,164.46625,470.33750000000003,153.2,309.6,30.3,0.0,21.0,59.550000000000004,25.399999999999995,25.600000000000005,14.1,0.0,5.5,0.0
2000-01-27,0.0,0.0,0.0,0.0,0.0,5.5,164.66,473.6000000000001,164.34416666666667,468.25416666666666,153.13,308.6,30.3,0.0,21.0,59.275,25.100000000000005,22.5,14.300000000000002,0.0,3.9,0.0
2000-01-28,0.0,0.0,0.0,0.0,0.0,3.9,164.58,472.3,164.25791666666666,466.8458333333333,153.04,307.3,30.8,0.0,21.0,59.07083333333333,25.399999999999995,25.600000000000005,14.300000000000002,0.0,4.2,0.0
2000-01-29,0.0,0.0,0.0,0.0,0.0,4.2,164.51,471.1000000000001,164.13833333333335,464.8333333333333,152.96,306.1,31.2,0.0,21.0,58.824999999999996,25.600000000000005,24.399999999999995,14.300000000000002,0.0,5.900000000000001,0.0
2000-01-30,0.0,0.0,0.0,0.0,0.0,5.900000000000001,164.44,469.8999999999999,164.05583333333334,463.4291666666666,152.88,305.0,32.7,0.0,21.0,58.6625,25.2,22.2,14.300000000000002,0.0,6.2,0.0
2000-01-31,0.0,0.0,0.0,0.0,0.0,6.2,164.35,468.3999999999999,163.92666666666665,461.3041666666666,152.8,303.9,34.2,0.0,21.0,58.412499999999994,25.5,27.5,14.300000000000002,0.0,4.1,0.0
2000-02-01,0.0,0.0,0.0,0.0,0.0,4.1,164.27,467.0,163.83625,459.80833333333334,152.73,302.9,34.8,0.0,21.0,58.22083333333333,25.2,26.8,14.300000000000002,0.0,2.9,0.0
2000-02-02,18999.0,30517.0,62.29999999999999,175001.0,10.9,2.9,164.2,465.8,163.745,458.3125,152.66,301.9,34.8,0.0,21.0,58.020833333333336,20.1,18.9,14.300000000000002,0.0,5.5,0.0
2000-02-03,0.0,0.0,0.0,0.0,0.0,5.5,164.12,464.5,163.64416666666668,456.6354166666667,152.59,300.9,35.8,0.0,21.0,57.8125,20.7,21.0,14.300000000000002,0.0,4.1,0.0
2000-02-04,0.0,0.0,0.0,0.0,0.0,4.1,164.04,463.2,163.57916666666668,455.5916666666667,152.52,299.9,35.9,0.0,21.0,57.666666666666664,23.100000000000005,21.399999999999995,14.300000000000002,0.0,5.1,0.0
2000-02-05,0.0,0.0,0.0,0.0,0.0,5.1,163.96,461.8,163.48666666666665,454.08750000000003,152.44,298.8,35.9,0.0,21.0,57.48333333333333,24.0,22.3,14.300000000000002,0.0,5.3,0.0
2000-02-06,0.0,0.0,0.0,0.0,0.0,5.3,163.87,460.3999999999999,163.40666666666667,452.7708333333333,152.36,297.8,35.9,0.0,21.0,57.291666666666664,18.5,19.4,14.300000000000002,0.0,4.9,0.0
2000-02-07,0.0,0.0,0.0,0.0,0.0,4.9,163.79,459.0,163.32083333333335,451.375,152.27,296.4,36.1,0.0,21.0,57.1625,19.9,21.0,14.300000000000002,0.0,7.400000000000001,0.0
2000-02-08,0.0,0.0,0.0,0.0,0.0,7.400000000000001,163.69,457.3999999999999,163.23625,431.2375,152.19,295.4,37.4,0.0,21.0,54.59166666666667,20.5,19.2,14.300000000000002,0.0,3.4,0.0
2000-02-09,0.0,0.0,0.0,0.0,0.0,3.4,163.6,455.8999999999999,163.1575,448.7416666666666,152.12,294.4,38.7,0.0,21.0,56.77916666666667,20.2,22.0,14.300000000000002,0.0,3.7000000000000006,0.0
2000-02-10,0.0,0.0,0.0,0.0,0.0,3.7000000000000006,163.52,454.6000000000001,163.06458333333333,447.26666666666665,152.06,293.5,41.8,0.0,21.0,56.62083333333334,20.4,14.0,14.300000000000002,0.0,3.7999999999999994,0.0
2000-02-11,0.0,0.0,0.0,0.0,0.0,3.7999999999999994,163.43,453.1000000000001,162.98541666666668,445.9791666666667,151.99,292.6,42.9,0.0,21.0,56.45416666666667,20.5,24.600000000000005,14.300000000000002,0.0,5.400000000000001,0.0
2000-02-12,0.0,0.0,0.0,0.0,0.0,5.400000000000001,163.34,451.7,162.88250000000002,444.3416666666667,151.92,291.7,44.0,0.0,21.0,56.24166666666667,20.2,21.2,14.300000000000002,0.0,5.7,0.0
2000-02-13,0.0,0.0,0.0,0.0,0.0,5.7,163.2,449.3999999999999,162.82750000000001,443.5,151.84,290.5,44.4,0.0,21.0,56.1625,20.4,20.3,14.300000000000002,0.0,5.900000000000001,0.0
2000-02-14,0.0,0.0,0.0,0.0,0.0,5.900000000000001,163.07,447.3,162.71,441.6166666666666,151.77,289.5,44.4,0.0,21.0,55.90833333333333,20.6,16.4,14.300000000000002,0.0,3.6,0.0
2000-02-15,0.0,0.0,0.0,0.0,0.0,3.6,162.93,445.1000000000001,162.63958333333332,440.4916666666666,151.71,288.7,46.20000000000001,0.0,21.0,55.75416666666666,21.8,24.3,14.300000000000002,0.0,2.4,0.0
2000-02-16,0.0,0.0,0.0,0.0,0.0,2.4,162.87,444.1000000000001,162.53916666666666,438.9666666666667,151.66,288.1,49.9,0.0,21.0,55.541666666666664,20.6,22.0,14.300000000000002,0.0,7.599999999999999,0.0
2000-02-17,0.0,0.0,0.0,0.0,0.0,7.599999999999999,162.73,441.8999999999999,162.46041666666667,437.72499999999997,151.6,287.2,50.1,0.0,21.0,55.412499999999994,20.3,17.9,14.300000000000002,0.0,5.1,0.0
2000-02-18,0.0,0.0,0.0,0.0,0.0,5.1,162.6,439.8999999999999,162.37,436.30833333333334,151.53,286.3,51.6,0.0,21.0,55.22083333333333,21.3,20.1,14.300000000000002,0.0,4.4,0.0
2000-02-19,0.0,0.0,0.0,0.0,0.0,4.4,162.47,437.8,162.2725,434.79583333333335,151.49,285.7,53.4,0.0,21.0,55.0375,20.6,19.5,14.300000000000002,0.0,4.8,0.0
2000-02-20,0.0,0.0,0.0,0.0,0.0,4.8,162.33,435.7,162.2095833333333,433.8125,151.47,285.3,56.1,0.0,21.0,54.92083333333333,20.9,17.6,14.300000000000002,0.0,4.3,0.0
2000-02-21,0.0,0.0,0.0,0.0,0.0,4.3,162.19,433.5,162.08874999999998,431.9666666666667,151.43,284.8,58.70000000000001,0.0,21.0,54.68333333333334,20.4,21.2,14.300000000000002,0.0,4.3,0.0
2000-02-22,0.0,0.0,0.0,0.0,0.0,4.3,162.05,431.3,162.02166666666668,430.9041666666667,151.42,284.7,62.5,0.0,21.0,54.55833333333334,20.4,23.100000000000005,14.300000000000002,0.0,5.400000000000001,0.0
2000-02-23,0.0,0.0,0.0,0.0,0.0,5.400000000000001,161.91,429.1000000000001,161.93416666666667,429.4791666666667,151.41,284.5,64.1,0.0,21.0,54.35833333333333,20.3,20.4,14.5,0.0,4.3,0.0
2000-02-24,0.0,0.0,0.0,0.0,0.0,4.3,161.8,427.3,161.84583333333333,392.40000000000003,151.38,284.1,66.3,0.0,21.0,49.65833333333333,21.0,19.9,30.7,0.0,3.9,0.0
2000-02-25,0.0,0.0,0.0,0.0,0.0,3.9,161.67,425.3,161.75708333333333,426.67083333333335,151.37,283.9,70.5,0.0,21.0,54.02916666666667,20.6,19.9,33.8,0.0,2.7000000000000006,0.0
2000-02-26,0.0,0.0,0.0,0.0,0.0,2.7000000000000006,161.55,423.3999999999999,161.65208333333334,425.0,151.34,283.4,73.4,0.0,21.0,53.81666666666666,19.3,19.7,39.2,0.0,2.4,0.0
2000-02-27,0.0,0.0,0.0,0.0,0.0,2.4,161.42,421.3,161.585,423.93333333333334,151.3,282.8,74.3,0.0,21.0,53.6625,20.8,16.3,39.2,0.0,7.400000000000001,0.0
2000-02-28,0.0,0.0,0.0,0.0,0.0,7.400000000000001,161.3,419.3999999999999,161.47208333333333,422.13750000000005,151.28,282.5,76.2,0.0,21.0,53.42083333333333,20.3,25.0,39.2,0.0,0.8000000000000002,0.0
2000-02-29,0.0,0.0,0.0,0.0,0.0,0.8000000000000002,161.16,417.2,161.38041666666666,420.67083333333335,151.25,281.9,76.7,0.0,21.0,53.23333333333333,21.0,20.8,39.2,0.0,4.7,0.0
2000-03-01,0.0,0.0,0.0,0.0,0.0,4.7,161.02,415.0,161.29666666666665,419.3416666666667,151.2,281.2,76.7,0.0,21.0,53.0625,21.2,17.9,39.2,0.0,2.4,0.0
2000-03-02,0.0,0.0,0.0,0.0,0.0,2.4,160.88,412.8,161.20166666666668,417.8541666666667,151.18,280.7,78.8,0.0,21.0,52.87916666666666,20.7,25.0,39.2,0.0,3.7000000000000006,0.0
2000-03-03,0.0,0.0,0.0,0.0,0.0,3.7000000000000006,160.74,410.6000000000001,161.10583333333332,416.34999999999997,151.18,280.5,81.1,0.0,21.0,52.708333333333336,18.3,16.8,39.2,0.0,4.2,0.0
2000-03-04,0.0,0.0,0.0,0.0,0.0,4.2,160.6,408.3999999999999,161.01125,414.8458333333333,151.15,279.9,82.6,0.0,21.325,52.50416666666666,22.399999999999995,22.3,39.2,0.325,3.9,0.0
2000-03-05,0.0,0.0,0.0,0.0,0.0,3.9,160.46,406.2,160.92749999999998,413.53749999999997,151.12,279.5,85.0,0.0,21.433333333333334,52.34583333333333,20.3,19.0,39.2,0.43333333333333335,3.7999999999999994,0.0
2000-03-06,0.0,0.0,0.0,0.0,0.0,3.7999999999999994,160.32,404.0,160.82916666666668,411.9875,151.09,279.1,89.59999999999998,0.0,21.0,52.145833333333336,20.2,20.5,39.2,0.0,3.0,0.0
2000-03-07,0.0,0.0,0.0,0.0,0.0,3.0,160.18,401.8999999999999,160.74,410.5958333333333,151.06,278.6,91.5,0.0,21.0,51.98333333333333,21.2,19.8,39.2,0.0,3.5,0.0
2000-03-08,0.0,0.0,0.0,0.0,0.0,3.5,160.06,400.0,160.65333333333334,409.24583333333334,151.03,278.2,93.90000000000002,0.0,21.0,51.81666666666666,16.2,15.6,39.2,0.0,2.0,0.0
2000-03-09,0.0,0.0,0.0,0.0,0.0,2.0,159.91,397.7,160.56291666666667,407.8208333333334,151.01,277.9,96.0,0.0,21.0,51.62083333333334,20.1,21.5,39.2,0.0,4.3,0.0
2000-03-10,0.0,0.0,0.0,0.0,0.0,4.3,159.75,395.2,160.47375,406.4083333333333,150.99,277.5,98.8,0.0,21.0,51.458333333333336,20.5,19.6,39.2,0.0,3.5,0.0
2000-03-11,0.0,0.0,0.0,0.0,0.0,3.5,159.63,393.3999999999999,160.34666666666666,404.44166666666666,150.96,277.1,100.7,0.0,21.0,51.175000000000004,21.5,19.1,39.2,0.0,2.9,0.0
2000-03-12,0.0,0.0,0.0,0.0,0.0,2.9,159.47,390.8999999999999,160.29083333333332,403.5833333333333,150.93,276.7,100.7,0.0,21.0,51.07083333333333,20.9,17.4,39.2,0.0,4.2,0.0
2000-03-13,0.0,0.0,0.0,0.0,0.0,4.2,159.35,389.1000000000001,160.18541666666667,401.96250000000003,150.9,276.3,105.3,0.0,21.0,50.87083333333333,20.4,25.2,51.29999999999999,0.0,2.7000000000000006,0.0
2000-03-14,0.0,0.0,0.0,0.0,0.0,2.7000000000000006,159.36,389.3,160.08375,400.40000000000003,150.89,276.0,111.59999999999998,0.0,21.0,50.675000000000004,20.6,19.9,90.3,0.0,2.3,0.0
2000-03-15,0.0,0.0,0.0,0.0,0.0,2.3,159.3,388.3,159.98,398.78749999999997,150.87,275.7,116.3,0.0,22.175,50.475,20.2,19.7,90.3,1.175,4.7,0.0
2000-03-16,0.0,0.0,0.0,0.0,0.0,4.7,159.2,386.8,159.89166666666668,397.43333333333334,150.87,275.6,117.0,11.1,37.65416666666667,50.31666666666666,20.8,20.1,90.3,5.554166666666666,8.7,0.0
2000-03-17,0.0,0.0,0.0,0.0,0.0,8.7,159.14,385.8999999999999,159.82958333333332,396.4791666666667,150.85,275.3,120.09999999999998,6.8,38.9,50.17916666666667,21.2,21.600000000000005,111.8,0.0,5.8,0.0
2000-03-18,0.0,0.0,0.0,0.0,0.0,5.8,159.2,386.8,159.72583333333333,394.8625,150.83,275.1,122.3,0.0,38.9,49.99166666666667,20.0,19.1,117.40000000000002,0.0,4.4,0.0
2000-03-19,0.0,0.0,0.0,0.0,0.0,4.4,159.18,386.5,159.65458333333333,393.78749999999997,150.81,274.7,122.8,0.0,38.9,49.854166666666664,22.2,17.6,117.59999999999998,0.0,4.4,0.0
2000-03-20,0.0,0.0,0.0,0.0,0.0,4.4,159.13,385.8,159.51166666666668,391.59999999999997,150.79,274.5,125.8,0.0,38.9,49.56666666666666,25.7,29.0,117.8,0.0,4.1,0.0
2000-03-21,0.0,0.0,0.0,0.0,0.0,4.1,159.03,384.2,159.405,389.9708333333333,150.78,274.3,127.7,0.0,38.9,49.36666666666667,25.3,25.7,117.8,0.0,4.3,0.0
2000-03-22,0.0,0.0,0.0,0.0,0.0,4.3,158.94,382.8999999999999,159.2725,387.92083333333335,150.77,274.1,130.8,0.0,38.9,49.12083333333334,25.5,23.399999999999995,117.8,0.0,4.6,0.0
2000-03-23,0.0,0.0,0.0,0.0,0.0,4.6,158.85,381.5,159.13666666666668,385.9166666666667,150.76,274.0,136.3,0.0,38.9,48.824999999999996,25.7,26.0,126.8,0.0,1.5,0.0
2000-03-24,0.0,0.0,0.0,0.0,0.0,1.5,158.75,380.0,159.01291666666665,383.9708333333333,150.75,273.8,137.5,0.0,38.9,48.604166666666664,26.100000000000005,25.899999999999995,127.0,0.0,9.4,0.0
2000-03-25,0.0,0.0,0.0,0.0,0.0,9.4,158.68,379.0,158.89458333333332,382.2166666666667,150.74,273.5,139.6,0.0,38.9,48.4,25.100000000000005,25.399999999999995,134.6,0.0,0.4000000000000001,0.0
2000-03-26,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,158.62,378.1000000000001,158.80666666666667,380.88750000000005,150.72,273.3,141.5,0.0,38.9,48.199999999999996,24.8,18.3,135.1,0.0,3.7999999999999994,0.0
2000-03-27,0.0,0.0,0.0,0.0,0.0,3.7999999999999994,158.54,376.8999999999999,158.67958333333334,378.9875,150.71,273.1,144.6,0.0,38.9,47.95416666666667,21.2,23.399999999999995,135.1,0.0,2.9,0.0
2000-03-28,0.0,0.0,0.0,0.0,0.0,2.9,158.44,375.3999999999999,158.5225,376.6541666666667,150.71,273.0,146.2,0.0,42.708333333333336,47.675000000000004,25.5,24.7,135.1,3.808333333333333,5.400000000000001,0.0
2000-03-29,0.0,0.0,0.0,0.0,0.0,5.400000000000001,158.34,373.8999999999999,158.4,374.7916666666667,150.7,272.8,146.9,6.3,45.20000000000001,47.44166666666666,33.1,32.5,135.1,0.0,3.1,0.0
2000-03-30,0.0,0.0,0.0,0.0,0.0,3.1,158.23,372.2,158.30166666666668,373.2833333333333,150.69,272.7,147.4,0.0,45.20000000000001,47.237500000000004,20.4,20.6,135.1,0.0,4.5,0.0
2000-03-31,0.0,0.0,0.0,0.0,0.0,4.5,158.14,370.8999999999999,158.21041666666667,371.9375,150.68,272.5,151.9,0.0,45.20000000000001,47.07083333333333,20.0,21.600000000000005,141.4,0.0,3.6,0.0
2000-04-01,0.0,0.0,0.0,0.0,0.0,3.6,158.04,369.3999999999999,158.10291666666666,370.3541666666667,150.67,272.4,156.2,0.0,45.20000000000001,46.854166666666664,20.8,17.8,145.1,0.0,3.2999999999999994,0.0
2000-04-02,0.0,0.0,0.0,0.0,0.0,3.2999999999999994,158.02,369.1000000000001,158.02791666666667,369.2583333333334,150.67,272.4,156.9,0.0,45.20000000000001,46.76666666666666,20.5,18.5,145.1,0.0,2.0,0.0
2000-04-03,0.0,0.0,0.0,0.0,0.0,2.0,158.0,368.8,157.89916666666667,367.34999999999997,150.66,272.2,157.2,0.0,45.20000000000001,46.520833333333336,20.8,21.7,145.1,0.0,4.6,0.0
2000-04-04,0.0,0.0,0.0,0.0,0.0,4.6,157.98,368.5,157.80958333333334,366.0291666666667,150.65,272.0,160.4,0.0,45.20000000000001,46.324999999999996,20.0,21.3,150.3,0.0,1.3999999999999997,0.0
2000-04-05,0.0,0.0,0.0,0.0,0.0,1.3999999999999997,157.95,368.1000000000001,157.68708333333333,364.2,150.65,272.2,161.2,0.0,45.20000000000001,46.11666666666667,20.2,19.0,153.3,0.0,3.2999999999999994,0.0
2000-04-06,0.0,0.0,0.0,0.0,0.0,3.2999999999999994,157.83,366.3,157.6029166666667,362.99583333333334,150.63,271.9,162.1,0.0,45.20000000000001,45.958333333333336,20.3,19.6,153.3,0.0,2.5,0.0
2000-04-07,0.0,0.0,0.0,0.0,0.0,2.5,157.74,365.0,157.48583333333332,361.2916666666667,150.61,271.6,162.4,0.0,45.20000000000001,45.725,21.2,20.4,153.3,0.0,3.6,0.0
2000-04-08,0.0,0.0,0.0,0.0,0.0,3.6,157.71,364.5,157.37,359.58750000000003,150.58,271.3,169.2,0.0,45.20000000000001,45.51666666666667,20.6,20.1,186.0,0.0,2.6,0.0
2000-04-09,0.0,0.0,0.0,0.0,0.0,2.6,158.15,371.1000000000001,157.29291666666668,358.45416666666665,150.66,272.3,174.1,0.0,45.333333333333336,45.37083333333333,21.2,18.6,198.9,0.13333333333333333,1.8,0.0
2000-04-10,0.0,0.0,0.0,0.0,0.0,1.8,158.32,373.6000000000001,157.16,356.5291666666667,150.68,272.6,175.0,1.7,48.1,45.11666666666667,20.4,20.3,198.9,1.2,1.8999999999999997,0.0
2000-04-11,0.0,0.0,0.0,0.0,0.0,1.8999999999999997,158.4,374.8,157.04333333333332,354.8208333333334,150.7,272.9,182.1,1.3,48.20000000000001,44.90833333333333,20.4,20.5,209.1,0.0,2.6,0.0
2000-04-12,0.0,0.0,0.0,0.0,0.0,2.6,158.51,376.3999999999999,156.95041666666665,353.45,150.72,273.2,183.80000000000004,0.0,48.20000000000001,44.74583333333333,21.1,20.3,209.69999999999996,0.0,0.3,0.0
2000-04-13,0.0,0.0,0.0,0.0,0.0,0.3,158.51,376.3999999999999,156.8325,351.74583333333334,150.73,273.3,185.9,0.0,48.20000000000001,44.525,20.4,17.9,209.69999999999996,0.0,2.3,0.0
2000-04-14,0.0,0.0,0.0,0.0,0.0,2.3,158.49,376.1000000000001,156.72375,350.21250000000003,150.7,273.0,187.5,0.0,48.20000000000001,44.32916666666666,20.7,20.3,209.69999999999996,0.0,2.1,0.0
2000-04-15,0.0,0.0,0.0,0.0,0.0,2.1,158.44,375.3999999999999,156.58124999999998,348.14166666666665,150.68,272.7,188.69999999999996,0.0,48.20000000000001,44.07916666666667,22.100000000000005,19.7,209.69999999999996,0.0,2.0,0.0
2000-04-16,0.0,0.0,0.0,0.0,0.0,2.0,158.37,374.3,156.49458333333334,346.87916666666666,150.67,272.6,200.9,0.0,48.20000000000001,43.92916666666667,20.3,20.4,209.69999999999996,0.0,1.2,0.0
2000-04-17,0.0,0.0,0.0,0.0,0.0,1.2,158.28,373.0,156.33916666666667,344.6541666666667,150.75,273.7,201.69999999999996,0.0,48.20000000000001,43.612500000000004,21.1,19.9,209.69999999999996,0.0,1.8,0.0
2000-04-18,0.0,0.0,0.0,0.0,0.0,1.8,158.18,371.5,156.23541666666665,343.2,150.74,273.6,201.69999999999996,0.0,48.20000000000001,43.42083333333333,20.0,22.399999999999995,209.69999999999996,0.0,0.6,0.0
2000-04-19,0.0,0.0,0.0,0.0,0.0,0.6,158.06,369.7,156.13,341.675,150.71,273.2,203.5,0.0,58.387499999999996,43.225,20.4,17.8,209.69999999999996,10.1875,3.7000000000000006,0.0
2000-04-20,0.0,0.0,0.0,0.0,0.0,3.7000000000000006,157.95,368.1000000000001,156.055,340.62916666666666,150.68,272.8,203.80000000000004,15.699999999999998,63.9,43.112500000000004,20.2,20.9,209.69999999999996,0.0,7.2,0.0
2000-04-21,0.0,0.0,0.0,0.0,0.0,7.2,157.82,366.2,155.96041666666665,339.27916666666664,150.65,272.4,213.30000000000004,0.0,64.35,42.93333333333334,20.3,16.9,209.69999999999996,0.45,4.5,0.0
2000-04-22,0.0,0.0,0.0,0.0,0.0,4.5,157.71,364.5,155.8575,337.80833333333334,150.73,273.2,218.1,0.9,64.8,42.75416666666666,20.9,20.2,216.1,0.0,7.2,0.0
2000-04-23,0.0,0.0,0.0,0.0,0.0,7.2,157.59,362.8,155.7675,336.50416666666666,150.7,272.8,218.4,0.0,64.8,42.57083333333333,21.899999999999995,20.4,216.1,0.0,1.1,0.0
2000-04-24,0.0,0.0,0.0,0.0,0.0,1.1,157.47,361.0,155.6325,334.6458333333333,150.61,271.6,218.4,0.0,64.8,42.354166666666664,20.7,23.0,216.1,0.0,0.6999999999999998,0.0
2000-04-25,0.0,0.0,0.0,0.0,0.0,0.6999999999999998,157.32,358.8,155.53791666666666,333.2875,150.51,270.4,218.4,0.0,64.8,42.17916666666667,20.2,19.6,216.1,0.0,3.6,0.0
2000-04-26,0.0,0.0,0.0,0.0,0.0,3.6,157.19,356.8999999999999,155.45583333333335,332.1416666666667,150.46,269.7,218.6,0.0,64.8,42.041666666666664,15.0,14.1,216.1,0.0,1.2,0.0
2000-04-27,0.0,0.0,0.0,0.0,0.0,1.2,157.04,354.7,155.37958333333333,331.0708333333333,150.4,268.9,220.4,0.0,64.8,41.925,15.800000000000002,14.0,216.1,0.0,2.5,0.0
2000-04-28,0.0,0.0,0.0,0.0,0.0,2.5,156.89,352.6000000000001,155.30083333333334,329.9583333333333,150.33,268.0,222.4,0.0,64.8,41.775,15.5,13.9,216.1,0.0,2.7000000000000006,0.0
2000-04-29,0.0,0.0,0.0,0.0,0.0,2.7000000000000006,156.73,350.3,155.19375,328.46666666666664,150.26,267.1,223.69999999999996,0.0,64.8,41.583333333333336,15.6,14.1,216.1,0.0,2.3,0.0
